plot,subplot,datasheet_number,subplot_size,individual_number,species_raw,genus,species,usda_code,growthform,bole_total,bole_n,arm_total,arm_n,measurement_variable,measurement,units,status,total_minishrub,notes,unknown_status,scientific_name_clean,measurement_variable_clean
RR_04,7,4,25,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,2,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,7,4,25,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,57,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,7,4,25,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,8,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,7,4,25,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,13,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,7,4,25,6,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,226,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_04,7,4,25,6,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,6,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_04,7,4,25,6,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,7,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_04,7,4,25,6,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,7,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_04,7,4,25,7,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,125,cm,alive,NA,sphere,NA,Cylindropuntia versicolor,Height
RR_04,7,4,25,7,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,MaxDiameter,164,cm,alive,NA,sphere,NA,Cylindropuntia versicolor,maxD
RR_04,7,4,25,7,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,120,cm,alive,NA,sphere,NA,Cylindropuntia versicolor,max90Dbase
RR_04,7,4,25,8,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,127,cm,alive,NA,NA,NA,Cylindropuntia versicolor,Height
RR_04,7,4,25,8,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,6,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxDbase
RR_04,7,4,25,8,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,125,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxD
RR_04,7,4,25,8,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,97,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90D
RR_04,7,4,25,9,FEWI,NA,NA,NA,NA,NA,NA,NA,NA,Height,42,cm,alive,NA,NA,NA,Ferocactus wislizeni,Height
RR_04,7,4,25,9,FEWI,NA,NA,NA,NA,NA,NA,NA,NA,MaxDiameter,40,cm,alive,NA,NA,NA,Ferocactus wislizeni,maxD
RR_04,7,4,25,10,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,293,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_04,7,4,25,10,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,10,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_04,7,4,25,10,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,11,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_04,7,4,25,10,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,9,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_04,8,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,205,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_04,8,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,10,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_04,8,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,9,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_04,8,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,3,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_04,8,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,326,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_04,8,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,14,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_04,8,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,12,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_04,8,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,10,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,whole plot,1,NA,1,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,Height,156,cm,alive,NA,NA,NA,Carnegiea gigantea,Height
RR_05,whole plot,1,NA,1,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,ddh,11,cm,alive,NA,NA,NA,Carnegiea gigantea,ddh
RR_05,whole plot,1,NA,2,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,Height,130,cm,alive,NA,NA,NA,Carnegiea gigantea,Height
RR_05,whole plot,1,NA,2,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,ddh,10,cm,alive,NA,NA,NA,Carnegiea gigantea,ddh
RR_05,whole plot,7,NA,1,ENFA,NA,NA,NA,NA,NA,NA,NA,NA,Height,70,cm,alive,94,NA,NA,Encelia farinosa,Height
RR_05,whole plot,7,NA,1,ENFA,NA,NA,NA,NA,NA,NA,NA,NA,crownD,94,cm,alive,94,NA,NA,Encelia farinosa,maxD
RR_05,whole plot,7,NA,1,ENFA,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,61,cm,alive,94,NA,NA,Encelia farinosa,max90D
RR_05,whole plot,7,NA,1,ENFA,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.1,cm,alive,94,NA,NA,Encelia farinosa,dbh
RR_05,whole plot,7,NA,1,ENFA,NA,NA,NA,NA,NA,NA,NA,NA,ddh,1,cm,alive,94,NA,NA,Encelia farinosa,ddh
RR_05,whole plot,7,NA,2,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,Height,137,cm,alive,94,NA,NA,Lycium sp. (2),Height
RR_05,whole plot,7,NA,2,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,crownD,195,cm,alive,94,NA,NA,Lycium sp. (2),maxD
RR_05,whole plot,7,NA,2,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,119,cm,alive,94,NA,NA,Lycium sp. (2),max90D
RR_05,whole plot,7,NA,2,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.1,cm,alive,94,NA,NA,Lycium sp. (2),dbh
RR_05,whole plot,7,NA,2,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,ddh,3,cm,alive,94,NA,NA,Lycium sp. (2),ddh
RR_05,whole plot,7,NA,3,ENFA,NA,NA,NA,NA,NA,NA,NA,NA,Height,87,cm,alive,94,NA,NA,Encelia farinosa,Height
RR_05,whole plot,7,NA,3,ENFA,NA,NA,NA,NA,NA,NA,NA,NA,crownD,110,cm,alive,94,NA,NA,Encelia farinosa,maxD
RR_05,whole plot,7,NA,3,ENFA,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,140,cm,alive,94,NA,NA,Encelia farinosa,max90D
RR_05,whole plot,7,NA,3,ENFA,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.1,cm,alive,94,NA,NA,Encelia farinosa,dbh
RR_05,whole plot,7,NA,3,ENFA,NA,NA,NA,NA,NA,NA,NA,NA,ddh,1,cm,alive,94,NA,NA,Encelia farinosa,ddh
RR_05,1,3,25,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,7,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,1,3,25,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,5,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,1,3,25,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,12,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,1,3,25,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,11,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,1,3,25,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,12,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,1,3,25,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,15,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,1,3,25,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,11,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,1,3,25,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,14,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,1,3,25,9,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,330,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,1,3,25,9,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,9,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,1,3,25,9,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,6,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,1,3,25,9,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,2,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,1,3,25,10,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,299,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,1,3,25,10,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,6,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,1,3,25,10,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,3,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,1,3,25,10,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,2,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,2,3,25,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,7,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,2,3,25,2,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,MaxHeight,108,cm,alive,NA,NA,NA,Cylindropuntia versicolor,Height
RR_05,2,3,25,2,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,5,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxDbase
RR_05,2,3,25,2,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,137,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxD
RR_05,2,3,25,2,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,111,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90D
RR_05,2,3,25,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,26,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,2,3,25,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,11,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,2,3,25,5,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,264,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,2,3,25,5,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,16,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,2,3,25,5,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,13,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,2,3,25,5,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,3,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,2,3,25,6,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,425,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,2,3,25,6,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,17,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,2,3,25,6,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,9,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,2,3,25,6,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,4,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,3,3,25,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,3,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,3,3,25,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,9,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,3,3,25,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,6,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,3,3,25,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,11,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,3,3,25,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,30,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,3,3,25,6,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,316,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,3,3,25,6,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,11,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,3,3,25,6,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,5,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,3,3,25,6,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,3,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,3,3,25,7,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,274,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,3,3,25,7,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,18,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,3,3,25,7,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,11,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,3,3,25,7,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,4,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,5,4,25,1,FEWI,NA,NA,NA,NA,NA,NA,NA,NA,Height,65,cm,alive,NA,NA,NA,Ferocactus wislizeni,Height
RR_05,5,4,25,1,FEWI,NA,NA,NA,NA,NA,NA,NA,NA,MaxDiameter,38,cm,alive,NA,NA,NA,Ferocactus wislizeni,maxD
RR_05,5,4,25,1,FEWI,NA,NA,NA,NA,NA,NA,NA,NA,max90D,36,cm,alive,NA,NA,NA,Ferocactus wislizeni,max90D
RR_05,5,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,371,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,5,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,12,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,5,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,18,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,5,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,3,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,6,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,371,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,6,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,17,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,6,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,11,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,6,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,4,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,6,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,161,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,6,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,8,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,6,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,5,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,6,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,2,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,6,4,25,3,FEWI,NA,NA,NA,NA,2,NA,NA,NA,Height,57,cm,alive,NA,NA,NA,Ferocactus wislizeni,Height
RR_05,6,4,25,3,FEWI,NA,NA,NA,NA,2,1,NA,NA,max90D,30,cm,alive,NA,NA,NA,Ferocactus wislizeni,max90D
RR_05,6,4,25,3,FEWI,NA,NA,NA,NA,2,2,NA,NA,MaxDiameter,36,cm,alive,NA,NA,NA,Ferocactus wislizeni,maxD
RR_05,6,4,25,4,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,417,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,6,4,25,4,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,14,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,6,4,25,4,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,11,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,6,4,25,4,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,3,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,6,4,25,5,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,297,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,6,4,25,5,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,14,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,6,4,25,5,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,11,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,6,4,25,5,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,3,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,7,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,246,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,7,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,16,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,7,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,7,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,7,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,3,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,7,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,284,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,7,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,12,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,7,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,10,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,7,4,25,2,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,3,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_05,7,4,25,3,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,65,cm,alive,NA,NA,NA,Cylindropuntia versicolor,Height
RR_05,7,4,25,3,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,1.5,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxDbase
RR_05,7,4,25,3,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,51,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxD
RR_05,7,4,25,3,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,30,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90D
RR_05,8,4,25,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,4,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,8,4,25,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,12,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,8,4,25,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,17,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,8,4,25,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,20,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,8,4,25,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,12,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,8,4,25,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,17,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,8,4,25,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,95,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,8,4,25,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,18,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_05,8,4,25,9,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,crownD,240,cm,alive,NA,NA,NA,Lycium sp. (2),maxD
RR_05,8,4,25,9,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,210,cm,alive,NA,NA,NA,Lycium sp. (2),max90D
RR_05,8,4,25,9,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,ddh,4,cm,alive,NA,NA,NA,Lycium sp. (2),ddh
RR_05,8,4,25,9,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,dbh,2,cm,alive,NA,NA,NA,Lycium sp. (2),dbh
RR_05,8,4,25,10,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,451,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_05,8,4,25,10,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,16,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_05,8,4,25,10,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,13,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_05,8,4,25,10,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,4,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_06,whole plot,7,NA,1,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,Height,92,cm,alive,89,NA,NA,Encelia farinosa,Height
RR_06,whole plot,7,NA,1,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,maxc,102,cm,alive,89,NA,NA,Encelia farinosa,maxD
RR_06,whole plot,7,NA,1,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,90maxc,98,cm,alive,89,NA,NA,Encelia farinosa,max90D
RR_06,whole plot,7,NA,1,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.1,cm,alive,89,NA,NA,Encelia farinosa,dbh
RR_06,whole plot,7,NA,1,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,ddh,1.8,cm,alive,89,NA,NA,Encelia farinosa,ddh
RR_06,whole plot,7,NA,2,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,Height,155,cm,alive,89,NA,NA,Lycium sp. (2),Height
RR_06,whole plot,7,NA,2,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,maxc,110,cm,alive,89,NA,NA,Lycium sp. (2),maxD
RR_06,whole plot,7,NA,2,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,90maxc,100,cm,alive,89,NA,NA,Lycium sp. (2),max90D
RR_06,whole plot,7,NA,2,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.1,cm,alive,89,NA,NA,Lycium sp. (2),dbh
RR_06,whole plot,7,NA,2,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,ddh,1.1,cm,alive,89,NA,NA,Lycium sp. (2),ddh
RR_06,whole plot,7,NA,3,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,Height,80,cm,alive,89,NA,NA,Encelia farinosa,Height
RR_06,whole plot,7,NA,3,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,maxc,135,cm,alive,89,NA,NA,Encelia farinosa,maxD
RR_06,whole plot,7,NA,3,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,90maxc,87,cm,alive,89,NA,NA,Encelia farinosa,max90D
RR_06,whole plot,7,NA,3,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.1,cm,alive,89,NA,NA,Encelia farinosa,dbh
RR_06,whole plot,7,NA,3,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,ddh,1.5,cm,alive,89,NA,NA,Encelia farinosa,ddh
RR_06,1,3,25,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,14,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_06,1,3,25,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,18,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_06,1,3,25,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,50,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_06,1,3,25,4,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,260,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_06,1,3,25,4,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,11,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_06,1,3,25,4,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,7,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_06,1,3,25,4,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,3,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
